run_id,scenario,model_name,trial_id,text_column,tfidf_params_json,tfidf_analyzer,tfidf_max_features,tfidf_ngram_range,tfidf_min_df,tfidf_max_df,tfidf_sublinear_tf,model_params_json,model_params_effective_json,class_weight,solver,C,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_lambda,reg_alpha,accuracy_val,macro_precision_val,macro_recall_val,macro_f1_val,weighted_precision_val,weighted_recall_val,weighted_f1_val,micro_precision_val,micro_recall_val,micro_f1_val,train_time_sec,val_predict_time_sec,fallback_used,warning_message,status,notes,rank_global,rank_within_scenario_model,is_best_for_scenario_model,is_best_overall
deep_20260612_180817,04_No_Stopwords,LinearSVC,14,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",2,0.95,True,"{""C"": 0.5, ""class_weight"": ""balanced""}","{""C"": 0.5, ""class_weight"": ""balanced""}",balanced,,0.5,,,,,,,,0.7096774193548387,0.6321324867196751,0.6388838712597988,0.6250579497090627,0.7160355728524622,0.7096774193548387,0.7080151996445134,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.6300073749989679,0.0005852080012118,False,,success,,130,15,False,False
deep_20260612_180817,01_Raw_Data,LinearSVC,33,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 3, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",3,0.95,True,"{""C"": 10.0, ""class_weight"": ""balanced""}","{""C"": 10.0, ""class_weight"": ""balanced""}",balanced,,10.0,,,,,,,,0.7120669056152927,0.6479961207192377,0.6209671952442786,0.6248305242998018,0.7052888346693543,0.7120669056152927,0.7048106745569714,0.7120669056152927,0.7120669056152927,0.7120669056152927,1.093001333000302,0.0006020829996487,False,,success,,131,16,False,False
deep_20260612_180817,05_Balanced,LinearSVC,23,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 3], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 3)",2,0.95,True,"{""C"": 2.0, ""class_weight"": ""balanced""}","{""C"": 2.0, ""class_weight"": ""balanced""}",balanced,,2.0,,,,,,,,0.7025089605734767,0.6637018845203693,0.6152274286572437,0.6244082533084498,0.6985392898149825,0.7025089605734767,0.6947371987815352,0.7025089605734767,0.7025089605734767,0.7025089605734767,3.604579417000423,0.0007184999994933,False,,success,,132,14,False,False
deep_20260612_180817,05_Balanced,LinearSVC,18,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 30000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,30000,"(1, 2)",2,0.95,True,"{""C"": 1.0, ""class_weight"": ""balanced""}","{""C"": 1.0, ""class_weight"": ""balanced""}",balanced,,1.0,,,,,,,,0.7048984468339307,0.6585756484531275,0.6194981372890073,0.623675786255159,0.7017836598821884,0.7048984468339307,0.6974768859377108,0.7048984468339307,0.7048984468339307,0.7048984468339307,1.7788695839990396,0.0006014999999024,False,,success,,133,15,False,False
deep_20260612_180817,05_Balanced,LinearSVC,37,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 30000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,30000,"(1, 2)",2,0.95,True,"{""C"": 1.0, ""class_weight"": null}","{""C"": 1.0, ""class_weight"": null}",,,1.0,,,,,,,,0.7048984468339307,0.6585756484531275,0.6194981372890073,0.623675786255159,0.7017836598821884,0.7048984468339307,0.6974768859377108,0.7048984468339307,0.7048984468339307,0.7048984468339307,1.855583917000331,0.000711709000825,False,,success,,134,16,False,False
deep_20260612_180817,04_No_Stopwords,LogisticRegression,15,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 1, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",1,0.95,True,"{""C"": 1.0, ""solver"": ""lbfgs""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6893667861409797,0.6258691608915479,0.6391322787831882,0.6236059681889978,0.7149674338314985,0.6893667861409797,0.6960385998832949,0.6893667861409797,0.6893667861409797,0.6893667861409797,2.597449458000483,0.0029373329998634,False,,success,,135,10,False,False
deep_20260612_180817,01_Raw_Data,LogisticRegression,34,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 3], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 3)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6845878136200717,0.6181249390907486,0.6478503060421167,0.6229990965650697,0.7148640953230182,0.6845878136200717,0.6928889008421791,0.6845878136200717,0.6845878136200717,0.6845878136200717,88.89743495800002,0.0029773329999898,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,136,13,False,False
deep_20260612_180817,04_No_Stopwords,LogisticRegression,32,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6893667861409797,0.6224251783265277,0.6411692067771197,0.6224827383696437,0.7180836889033865,0.6893667861409797,0.6976311145089413,0.6893667861409797,0.6893667861409797,0.6893667861409797,69.94931320900014,0.0018615829994814,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,137,11,False,False
deep_20260612_180817,04_No_Stopwords,LogisticRegression,33,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 70000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,70000,"(1, 2)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6893667861409797,0.6224251783265277,0.6411692067771197,0.6224827383696437,0.7180836889033865,0.6893667861409797,0.6976311145089413,0.6893667861409797,0.6893667861409797,0.6893667861409797,71.15583991699987,0.0022451659997386,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,138,12,False,False
deep_20260612_180817,03_Full_Clean,LinearSVC,33,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 3, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",3,0.95,True,"{""C"": 10.0, ""class_weight"": ""balanced""}","{""C"": 10.0, ""class_weight"": ""balanced""}",balanced,,10.0,,,,,,,,0.7132616487455197,0.6456460955681775,0.6164063121995953,0.6223601515407624,0.706850144117287,0.7132616487455197,0.7068760903559831,0.7132616487455197,0.7132616487455197,0.7132616487455197,1.168644833000144,0.0006541250004374,False,,success,,139,15,False,False
deep_20260612_180817,03_Full_Clean,LogisticRegression,33,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 70000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,70000,"(1, 2)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6869772998805257,0.6205944841566852,0.6403570528444362,0.6213853152858696,0.7145740276154724,0.6869772998805257,0.6946546466399612,0.6869772998805257,0.6869772998805257,0.6869772998805257,75.92550058399956,0.001761833999808,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,140,10,False,False
deep_20260612_180817,03_Full_Clean,LogisticRegression,32,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6869772998805257,0.6205944841566852,0.6403570528444362,0.6213853152858696,0.7145740276154724,0.6869772998805257,0.6946546466399612,0.6869772998805257,0.6869772998805257,0.6869772998805257,76.70508529100061,0.0021405420002338,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,141,11,False,False
deep_20260612_180817,04_No_Stopwords,LinearSVC,10,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",2,0.95,True,"{""C"": 0.3, ""class_weight"": ""balanced""}","{""C"": 0.3, ""class_weight"": ""balanced""}",balanced,,0.3,,,,,,,,0.7072879330943848,0.6185446251369211,0.6417712790964967,0.6210783971005099,0.7180109889617414,0.7072879330943848,0.7076461893663156,0.7072879330943848,0.7072879330943848,0.7072879330943848,0.5501713749999908,0.0003831659996649,False,,success,,142,16,False,False
deep_20260612_180817,05_Balanced,LinearSVC,1,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 1, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",1,0.95,True,"{""C"": 0.03, ""class_weight"": ""balanced""}","{""C"": 0.03, ""class_weight"": ""balanced""}",balanced,,0.03,,,,,,,,0.6786140979689367,0.6030850311017577,0.6582272909683301,0.6185317960553004,0.701343854714818,0.6786140979689367,0.680894790747563,0.6786140979689367,0.6786140979689367,0.6786140979689367,1.9241872080001483,0.0018935830012196,False,,success,,143,17,False,False
deep_20260612_180817,03_Full_Clean,LinearSVC,10,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",2,0.95,True,"{""C"": 0.3, ""class_weight"": ""balanced""}","{""C"": 0.3, ""class_weight"": ""balanced""}",balanced,,0.3,,,,,,,,0.7025089605734767,0.617810342830376,0.6378334506814073,0.6183894663194864,0.7122349203628074,0.7025089605734767,0.7025660431293216,0.7025089605734767,0.7025089605734767,0.7025089605734767,0.5720619590001661,0.0004053329994349,False,,success,,144,16,False,False
deep_20260612_180817,03_Full_Clean,LogisticRegression,15,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 1, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",1,0.95,True,"{""C"": 1.0, ""solver"": ""lbfgs""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6857825567502986,0.6195783257501959,0.6347106380084725,0.6182989472818985,0.7115467321805389,0.6857825567502986,0.6925675704739044,0.6857825567502986,0.6857825567502986,0.6857825567502986,2.29642608299946,0.0022327919996314,False,,success,,145,12,False,False
deep_20260612_180817,04_No_Stopwords,LogisticRegression,34,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 3], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 3)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6821983273596177,0.6169715104955148,0.6382322497801649,0.6181587346692682,0.7109115822894734,0.6821983273596177,0.6899798230866013,0.6821983273596177,0.6821983273596177,0.6821983273596177,83.13455758300006,0.0029728749996138,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,146,13,False,False
deep_20260612_180817,03_Full_Clean,LogisticRegression,34,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 3], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 3)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6821983273596177,0.6159797328193494,0.6373907942807883,0.6179753027289491,0.7093481576797872,0.6821983273596177,0.6893574436567602,0.6821983273596177,0.6821983273596177,0.6821983273596177,88.13858204200005,0.0027504579993546,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,147,13,False,False
deep_20260612_180817,01_Raw_Data,LinearSVC,36,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 30000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,30000,"(1, 1)",2,0.95,True,"{""C"": 1.0, ""class_weight"": null}","{""C"": 1.0, ""class_weight"": null}",,,1.0,,,,,,,,0.7025089605734767,0.6732533535453668,0.5959999453771152,0.6144109012640688,0.6972793535408847,0.7025089605734767,0.6924244745932673,0.7025089605734767,0.7025089605734767,0.7025089605734767,0.3307491249997838,0.0002847089999704,False,,success,,148,17,False,False
deep_20260612_180817,01_Raw_Data,LinearSVC,35,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 20000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,20000,"(1, 1)",2,0.95,True,"{""C"": 1.0, ""class_weight"": null}","{""C"": 1.0, ""class_weight"": null}",,,1.0,,,,,,,,0.7025089605734767,0.6732533535453668,0.5959999453771152,0.6144109012640688,0.6972793535408847,0.7025089605734767,0.6924244745932673,0.7025089605734767,0.7025089605734767,0.7025089605734767,0.3312432080001599,0.0002829169998221,False,,success,,149,18,False,False
deep_20260612_180817,05_Balanced,LinearSVC,2,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 3, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",3,0.95,True,"{""C"": 0.03, ""class_weight"": ""balanced""}","{""C"": 0.03, ""class_weight"": ""balanced""}",balanced,,0.03,,,,,,,,0.6786140979689367,0.5970904064431123,0.6506553531022745,0.6119898246798654,0.7010689878987694,0.6786140979689367,0.6807506966074829,0.6786140979689367,0.6786140979689367,0.6786140979689367,1.589327082998352,0.0009101670002564,False,,success,,150,18,False,False
deep_20260612_180817,01_Raw_Data,LogisticRegression,10,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 1, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",1,0.95,True,"{""C"": 0.5, ""solver"": ""lbfgs""}","{""C"": 0.5, ""solver"": ""lbfgs""}",,lbfgs,0.5,,,,,,,,0.6642771804062126,0.5968483636380691,0.6460076727658615,0.6117370836348917,0.6976026586866474,0.6642771804062126,0.6724459978052361,0.6642771804062126,0.6642771804062126,0.6642771804062126,3.721084708999996,0.0058182080000008,False,,success,,151,14,False,False
deep_20260612_180817,05_Balanced,LogisticRegression,8,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 3, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",3,0.95,True,"{""C"": 0.3, ""solver"": ""lbfgs""}","{""C"": 0.3, ""solver"": ""lbfgs""}",,lbfgs,0.3,,,,,,,,0.6798088410991637,0.6223969535170943,0.6218845845537362,0.6116766177220407,0.693964819462763,0.6798088410991637,0.6814152992483891,0.6798088410991637,0.6798088410991637,0.6798088410991637,3.1827476670005126,0.003112249998594,False,,success,,152,15,False,False
deep_20260612_180817,01_Raw_Data,LogisticRegression,25,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 10000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,10000,"(1, 1)",2,0.95,True,"{""C"": 10.0, ""solver"": ""lbfgs""}","{""C"": 10.0, ""solver"": ""lbfgs""}",,lbfgs,10.0,,,,,,,,0.6917562724014337,0.6194659351744387,0.6182159805430677,0.6105325185973873,0.7035066976373074,0.6917562724014337,0.6934180090366989,0.6917562724014337,0.6917562724014337,0.6917562724014337,1.358384000000001,0.0006279159999991,False,,success,,153,15,False,False
deep_20260612_180817,01_Raw_Data,LogisticRegression,26,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 1)",2,0.95,True,"{""C"": 10.0, ""solver"": ""lbfgs""}","{""C"": 10.0, ""solver"": ""lbfgs""}",,lbfgs,10.0,,,,,,,,0.6917562724014337,0.6194659351744387,0.6182159805430677,0.6105325185973873,0.7035066976373074,0.6917562724014337,0.6934180090366989,0.6917562724014337,0.6917562724014337,0.6917562724014337,1.6432198749999998,0.0006386660000003,False,,success,,154,16,False,False
deep_20260612_180817,01_Raw_Data,LogisticRegression,17,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 1)",2,0.95,True,"{""C"": 2.0, ""solver"": ""lbfgs""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.6726403823178017,0.6093303778825939,0.6326622699922668,0.6098889554485892,0.7014057779735704,0.6726403823178017,0.6800807143829035,0.6726403823178017,0.6726403823178017,0.6726403823178017,1.159018042000007,0.0007331669999999,False,,success,,155,17,False,False
deep_20260612_180817,01_Raw_Data,LogisticRegression,36,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 1)",2,0.95,True,"{""C"": 2.0, ""solver"": ""saga""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.6726403823178017,0.6093303778825939,0.6326622699922668,0.6098889554485892,0.7014057779735704,0.6726403823178017,0.6800807143829035,0.6726403823178017,0.6726403823178017,0.6726403823178017,37.148109334000026,0.0006495000000086,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,156,18,False,False
deep_20260612_180817,01_Raw_Data,LogisticRegression,35,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 30000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,30000,"(1, 1)",2,0.95,True,"{""C"": 2.0, ""solver"": ""saga""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.6726403823178017,0.6093303778825939,0.6326622699922668,0.6098889554485892,0.7014057779735704,0.6726403823178017,0.6800807143829035,0.6726403823178017,0.6726403823178017,0.6726403823178017,37.51296154199997,0.0009382920000007,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,157,19,False,False
deep_20260612_180817,01_Raw_Data,LinearSVC,20,post_content_for_labeling,"{""analyzer"": ""char_wb"", ""max_features"": 50000, ""ngram_range"": [4, 6], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",char_wb,50000,"(4, 6)",2,0.95,True,"{""C"": 1.0, ""class_weight"": ""balanced""}","{""C"": 1.0, ""class_weight"": ""balanced""}",balanced,,1.0,,,,,,,,0.6953405017921147,0.6057747689421071,0.6234255726385357,0.6096079450859091,0.7034842766962603,0.6953405017921147,0.6962418296897965,0.6953405017921147,0.6953405017921147,0.6953405017921147,1.3017368340001667,0.0014822080001977,False,,success,,158,19,False,False
deep_20260612_180817,02_Basic_Clean,LinearSVC,36,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 30000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,30000,"(1, 1)",2,0.95,True,"{""C"": 1.0, ""class_weight"": null}","{""C"": 1.0, ""class_weight"": null}",,,1.0,,,,,,,,0.6989247311827957,0.6646533311591911,0.592532577462139,0.6095934277547682,0.693802965483126,0.6989247311827957,0.6893394587904749,0.6989247311827957,0.6989247311827957,0.6989247311827957,0.3286175419998471,0.0002851670005838,False,,success,,159,17,False,False
deep_20260612_180817,02_Basic_Clean,LinearSVC,35,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 20000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,20000,"(1, 1)",2,0.95,True,"{""C"": 1.0, ""class_weight"": null}","{""C"": 1.0, ""class_weight"": null}",,,1.0,,,,,,,,0.6989247311827957,0.6646533311591911,0.592532577462139,0.6095934277547682,0.693802965483126,0.6989247311827957,0.6893394587904749,0.6989247311827957,0.6989247311827957,0.6989247311827957,0.330041582999911,0.000296832999993,False,,success,,160,18,False,False
deep_20260612_180817,05_Balanced,LogisticRegression,21,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 20000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,20000,"(1, 1)",2,0.95,True,"{""C"": 5.0, ""solver"": ""lbfgs""}","{""C"": 5.0, ""solver"": ""lbfgs""}",,lbfgs,5.0,,,,,,,,0.6869772998805257,0.6212489828523907,0.6169270315320102,0.608360129346332,0.6930793950544235,0.6869772998805257,0.6837881670733108,0.6869772998805257,0.6869772998805257,0.6869772998805257,1.9258834579995892,0.0006511669998872,False,,success,,161,16,False,False
deep_20260612_180817,03_Full_Clean,LinearSVC,25,post_content_for_labeling,"{""analyzer"": ""char_wb"", ""max_features"": 50000, ""ngram_range"": [3, 5], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",char_wb,50000,"(3, 5)",2,0.95,True,"{""C"": 2.0, ""class_weight"": ""balanced""}","{""C"": 2.0, ""class_weight"": ""balanced""}",balanced,,2.0,,,,,,,,0.6929510155316607,0.6112866672168358,0.6156068136144018,0.6077535239355848,0.7021269470306696,0.6929510155316607,0.6940097801659848,0.6929510155316607,0.6929510155316607,0.6929510155316607,2.0910227499998655,0.0020840420002059,False,,success,,162,17,False,False
deep_20260612_180817,04_No_Stopwords,LogisticRegression,10,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 1, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",1,0.95,True,"{""C"": 0.5, ""solver"": ""lbfgs""}","{""C"": 0.5, ""solver"": ""lbfgs""}",,lbfgs,0.5,,,,,,,,0.6654719235364397,0.5964433930161707,0.6392156079340288,0.6075850644349918,0.7060395690472764,0.6654719235364397,0.6767112190727688,0.6654719235364397,0.6654719235364397,0.6654719235364397,2.7589790829997582,0.002795542000058,False,,success,,163,14,False,False
deep_20260612_180817,01_Raw_Data,LogisticRegression,24,post_content_for_labeling,"{""analyzer"": ""char_wb"", ""max_features"": 50000, ""ngram_range"": [3, 5], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",char_wb,50000,"(3, 5)",2,0.95,True,"{""C"": 5.0, ""solver"": ""lbfgs""}","{""C"": 5.0, ""solver"": ""lbfgs""}",,lbfgs,5.0,,,,,,,,0.6893667861409797,0.6084261619440693,0.6187009519006896,0.6068812272660647,0.7042121157029082,0.6893667861409797,0.6930787444889595,0.6893667861409797,0.6893667861409797,0.6893667861409797,9.017597582999995,0.0053594999999972,False,,success,,164,20,False,False
deep_20260612_180817,01_Raw_Data,LinearSVC,17,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 20000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,20000,"(1, 1)",2,0.95,True,"{""C"": 1.0, ""class_weight"": ""balanced""}","{""C"": 1.0, ""class_weight"": ""balanced""}",balanced,,1.0,,,,,,,,0.6917562724014337,0.6126280024627724,0.6180938891625025,0.6066616763919482,0.7015142841899487,0.6917562724014337,0.6922002023703454,0.6917562724014337,0.6917562724014337,0.6917562724014337,0.3401661660000172,0.0003010000000358,False,,success,,165,20,False,False
deep_20260612_180817,04_No_Stopwords,LinearSVC,20,post_content_for_labeling,"{""analyzer"": ""char_wb"", ""max_features"": 50000, ""ngram_range"": [4, 6], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",char_wb,50000,"(4, 6)",2,0.95,True,"{""C"": 1.0, ""class_weight"": ""balanced""}","{""C"": 1.0, ""class_weight"": ""balanced""}",balanced,,1.0,,,,,,,,0.6917562724014337,0.6005454269371371,0.6221194332913216,0.6065624563209908,0.7040985763162523,0.6917562724014337,0.6946118079928558,0.6917562724014337,0.6917562724014337,0.6917562724014337,1.266657041000144,0.0019953749997512,False,,success,,166,17,False,False
deep_20260612_180817,05_Balanced,LinearSVC,6,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 1, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",1,0.95,True,"{""C"": 0.05, ""class_weight"": ""balanced""}","{""C"": 0.05, ""class_weight"": ""balanced""}",balanced,,0.05,,,,,,,,0.6821983273596177,0.6000089669000128,0.632341272189096,0.6055632589965881,0.6958869298379182,0.6821983273596177,0.6824439960826223,0.6821983273596177,0.6821983273596177,0.6821983273596177,1.5567471249996745,0.0009023330003401,False,,success,,167,19,False,False
deep_20260612_180817,03_Full_Clean,LinearSVC,35,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 20000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,20000,"(1, 1)",2,0.95,True,"{""C"": 1.0, ""class_weight"": null}","{""C"": 1.0, ""class_weight"": null}",,,1.0,,,,,,,,0.6917562724014337,0.6616182716176955,0.5866240748502365,0.6052015839171008,0.6869958547037803,0.6917562724014337,0.6824802518350774,0.6917562724014337,0.6917562724014337,0.6917562724014337,0.3318822500004899,0.0002863749996322,False,,success,,168,18,False,False
deep_20260612_180817,03_Full_Clean,LinearSVC,36,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 30000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,30000,"(1, 1)",2,0.95,True,"{""C"": 1.0, ""class_weight"": null}","{""C"": 1.0, ""class_weight"": null}",,,1.0,,,,,,,,0.6917562724014337,0.6616182716176955,0.5866240748502365,0.6052015839171008,0.6869958547037803,0.6917562724014337,0.6824802518350774,0.6917562724014337,0.6917562724014337,0.6917562724014337,0.3327364169999782,0.0002969170000142,False,,success,,169,19,False,False
